Temp_C,Dew Point Temp_C,Rel Hum_%,Wind Speed_km/h,Visibility_km,Press_kPa,Year,Month,Day,Hour,Weekday,IsWeekend,Hour_sin,Hour_cos
23.1,11.9,49.0,17.0,26.349999999999998,101.14,2012,8,21,16,1,0,-0.8660254037844385,-0.5000000000000004
9.8,-1.1,47.0,17.0,26.349999999999998,101.81,2012,5,6,8,6,1,0.8660254037844387,-0.4999999999999998
15.3,5.2,51.0,28.0,26.349999999999998,101.06,2012,9,24,17,0,0,-0.9659258262890683,-0.25881904510252063
7.7,-1.8,51.0,13.0,26.349999999999998,101.5,2012,4,12,9,3,0,0.7071067811865476,-0.7071067811865475
23.1,17.4,70.0,30.0,25.0,100.58,2012,8,5,23,6,1,-0.25881904510252157,0.9659258262890681
17.2,12.4,73.0,0.0,25.0,101.4,2012,7,21,1,5,1,0.25881904510252074,0.9659258262890683
25.3,18.0,64.0,9.0,24.1,100.72,2012,8,15,13,2,0,-0.2588190451025208,-0.9659258262890683
10.2,6.0,75.0,19.0,24.1,99.55,2012,5,10,16,3,0,-0.8660254037844385,-0.5000000000000004
12.2,8.4,78.0,15.0,25.0,99.66,2012,5,10,0,3,0,0.0,1.0
18.2,15.3,83.0,13.0,25.0,100.96,2012,8,7,3,1,0,0.7071067811865476,0.7071067811865476
23.6,6.9,34.0,13.0,26.349999999999998,101.0,2012,7,9,18,0,0,-1.0,-1.8369701987210297e-16
-2.5,-10.9,52.0,22.0,26.349999999999998,101.3,2012,11,26,11,0,0,0.258819045102521,-0.9659258262890682
13.1,9.8,80.0,7.0,25.0,101.32,2012,9,28,21,4,0,-0.7071067811865477,0.7071067811865474
-1.7,-4.5,81.0,13.0,24.1,101.98,2012,12,20,9,3,0,0.7071067811865476,-0.7071067811865475
6.9,2.5,74.0,9.0,26.349999999999998,101.3,2012,10,7,9,6,1,0.7071067811865476,-0.7071067811865475
25.1,9.8,38.0,13.0,26.349999999999998,100.85,2012,6,23,12,5,1,1.2246467991473532e-16,-1.0
27.4,11.5,37.0,28.0,24.1,100.12,2012,4,16,15,0,0,-0.7071067811865471,-0.7071067811865479
-0.5,-3.9,78.0,20.0,24.1,101.09,2012,2,10,7,4,0,0.9659258262890683,-0.25881904510252063
27.2,12.6,40.0,19.0,26.349999999999998,99.92,2012,6,28,17,3,0,-0.9659258262890683,-0.25881904510252063
19.3,17.4,89.0,6.0,26.349999999999998,101.09,2012,8,8,7,2,0,0.9659258262890683,-0.25881904510252063
29.6,19.8,56.0,17.0,26.349999999999998,101.44,2012,7,14,11,5,1,0.258819045102521,-0.9659258262890682
23.3,18.9,76.0,11.0,24.1,100.59,2012,9,5,10,2,0,0.49999999999999994,-0.8660254037844387
-8.4,-11.7,77.0,6.0,25.0,101.85,2012,11,29,5,3,0,0.9659258262890683,0.25881904510252074
-8.2,-13.9,63.0,35.0,24.1,101.71,2012,12,16,11,6,1,0.258819045102521,-0.9659258262890682
10.8,9.8,94.0,20.0,22.750000000000004,101.12,2012,9,29,18,5,1,-1.0,-1.8369701987210297e-16
1.7,-1.1,82.0,11.0,25.0,99.18,2012,2,23,1,3,0,0.25881904510252074,0.9659258262890683
20.6,15.1,71.0,11.0,25.0,101.05,2012,8,6,23,0,0,-0.25881904510252157,0.9659258262890681
20.7,15.0,70.0,13.0,24.1,101.06,2012,5,15,12,1,0,1.2246467991473532e-16,-1.0
-4.9,-7.6,81.0,26.0,22.750000000000004,100.13,2012,1,27,4,4,0,0.8660254037844386,0.5000000000000001
5.1,2.1,81.0,30.0,25.0,99.61,2012,11,24,2,5,1,0.49999999999999994,0.8660254037844387
21.4,15.3,68.0,17.0,24.1,100.29,2012,9,7,23,4,0,-0.25881904510252157,0.9659258262890681
-9.6,-13.5,73.0,17.0,22.750000000000004,101.6,2012,1,31,7,1,0,0.9659258262890683,-0.25881904510252063
-3.7,-10.1,61.0,19.0,26.349999999999998,101.48,2012,3,9,10,4,0,0.49999999999999994,-0.8660254037844387
23.3,11.3,47.0,13.0,26.349999999999998,100.9,2012,8,19,13,6,1,-0.2588190451025208,-0.9659258262890683
17.4,9.0,58.0,35.0,26.349999999999998,100.92,2012,9,25,10,1,0,0.49999999999999994,-0.8660254037844387
20.7,7.3,42.0,0.0,25.0,101.34,2012,5,12,20,5,1,-0.8660254037844386,0.5000000000000001
11.3,11.2,99.0,15.0,22.750000000000004,99.5,2012,10,1,2,0,0,0.49999999999999994,0.8660254037844387
26.1,16.7,56.0,9.0,24.1,101.44,2012,5,24,11,3,0,0.258819045102521,-0.9659258262890682
2.2,-7.4,49.0,24.0,24.1,101.75,2012,11,7,14,2,0,-0.4999999999999997,-0.8660254037844388
25.8,14.2,49.0,6.0,24.1,101.71,2012,8,24,18,4,0,-1.0,-1.8369701987210297e-16
14.7,12.6,87.0,17.0,22.750000000000004,100.94,2012,10,5,3,4,0,0.7071067811865476,0.7071067811865476
6.0,3.5,84.0,7.0,25.0,100.32,2012,4,21,5,5,1,0.9659258262890683,0.25881904510252074
-9.5,-16.8,55.0,17.0,25.0,101.43,2012,1,11,0,2,0,0.0,1.0
17.4,9.3,59.0,9.0,25.0,101.04,2012,6,6,22,2,0,-0.5000000000000004,0.8660254037844384
0.5,-0.8,91.0,20.0,22.750000000000004,100.78,2012,12,17,10,0,0,0.49999999999999994,-0.8660254037844387
11.6,-3.2,35.0,13.0,24.1,101.52,2012,11,22,13,3,0,-0.2588190451025208,-0.9659258262890683
5.7,1.4,74.0,19.0,25.0,99.4,2012,4,9,20,0,0,-0.8660254037844386,0.5000000000000001
-8.0,-15.0,57.0,22.0,25.0,100.33,2012,2,13,5,0,0,0.9659258262890683,0.25881904510252074
-2.6,-9.0,61.0,30.0,25.0,100.04,2012,11,25,0,6,1,0.0,1.0
16.8,11.2,70.0,13.0,25.0,100.51,2012,10,6,0,5,1,0.0,1.0
27.7,17.6,54.0,22.0,26.349999999999998,100.52,2012,7,6,12,4,0,1.2246467991473532e-16,-1.0
-8.0,-13.7,64.0,30.0,25.0,100.81,2012,1,12,5,3,0,0.9659258262890683,0.25881904510252074
-7.2,-9.9,81.0,24.0,26.349999999999998,101.22,2012,12,28,12,4,0,1.2246467991473532e-16,-1.0
21.3,10.8,51.0,13.0,26.349999999999998,101.57,2012,7,20,10,4,0,0.49999999999999994,-0.8660254037844387
19.6,12.0,61.0,0.0,25.0,101.36,2012,7,20,21,4,0,-0.7071067811865477,0.7071067811865474
23.3,16.3,65.0,17.0,24.1,100.4,2012,7,7,8,5,1,0.8660254037844387,-0.4999999999999998
5.5,2.6,82.0,20.0,24.1,100.47,2012,11,3,14,5,1,-0.4999999999999997,-0.8660254037844388
21.2,7.7,42.0,13.0,26.349999999999998,101.44,2012,5,14,11,0,0,0.258819045102521,-0.9659258262890682
20.6,9.8,50.0,4.0,26.349999999999998,100.94,2012,6,6,14,2,0,-0.4999999999999997,-0.8660254037844388
-7.1,-10.4,77.0,19.0,22.750000000000004,100.95,2012,1,31,22,1,0,-0.5000000000000004,0.8660254037844384
26.9,13.5,44.0,17.0,26.349999999999998,101.84,2012,9,12,14,2,0,-0.4999999999999997,-0.8660254037844388
13.5,10.7,83.0,13.0,25.0,100.85,2012,5,4,0,4,0,0.0,1.0
29.9,19.1,52.0,9.0,24.1,100.15,2012,7,23,16,0,0,-0.8660254037844385,-0.5000000000000004
-2.9,-4.9,86.0,26.0,22.750000000000004,99.015,2012,1,17,21,1,0,-0.7071067811865477,0.7071067811865474
24.5,18.5,69.0,4.0,25.0,100.37,2012,7,16,21,0,0,-0.7071067811865477,0.7071067811865474
20.9,11.8,56.0,33.0,24.1,99.47,2012,10,30,15,1,0,-0.7071067811865471,-0.7071067811865479
16.7,8.0,56.0,22.0,24.1,101.21,2012,11,12,16,0,0,-0.8660254037844385,-0.5000000000000004
-0.1,-1.6,90.0,22.0,22.750000000000004,99.38,2012,2,24,16,4,0,-0.8660254037844385,-0.5000000000000004
31.7,19.7,49.0,22.0,26.349999999999998,101.41,2012,7,14,12,5,1,1.2246467991473532e-16,-1.0
16.2,7.5,56.0,22.0,24.1,101.39,2012,9,15,14,5,1,-0.4999999999999997,-0.8660254037844388
2.8,-2.4,69.0,22.0,24.1,101.34,2012,12,14,10,4,0,0.49999999999999994,-0.8660254037844387
26.7,12.8,42.0,19.0,26.349999999999998,100.61,2012,7,2,14,0,0,-0.4999999999999997,-0.8660254037844388
5.2,-0.6,66.0,17.0,24.1,101.49,2012,5,5,5,5,1,0.9659258262890683,0.25881904510252074
16.2,9.3,64.0,15.0,26.349999999999998,102.25,2012,6,16,7,5,1,0.9659258262890683,-0.25881904510252063
21.7,12.0,54.0,6.0,25.0,100.61,2012,9,7,19,4,0,-0.9659258262890684,0.2588190451025203
0.9,-0.9,88.0,20.0,22.750000000000004,101.36,2012,11,28,20,2,0,-0.8660254037844386,0.5000000000000001
7.4,5.9,90.0,15.0,25.0,100.34,2012,10,10,20,2,0,-0.8660254037844386,0.5000000000000001
-4.8,-7.2,83.0,26.0,22.750000000000004,99.015,2012,1,13,10,4,0,0.49999999999999994,-0.8660254037844387
0.4,-4.9,68.0,13.0,24.1,102.32,2012,11,10,8,5,1,0.8660254037844387,-0.4999999999999998
-1.7,-5.8,74.0,7.0,24.1,101.27,2012,1,9,13,0,0,-0.2588190451025208,-0.9659258262890683
2.8,-3.3,64.0,11.0,25.0,101.14,2012,12,7,17,4,0,-0.9659258262890683,-0.25881904510252063
-6.2,-13.5,56.0,11.0,26.349999999999998,101.97,2012,2,4,17,5,1,-0.9659258262890683,-0.25881904510252063
14.2,10.8,80.0,13.0,25.0,101.04,2012,5,3,21,3,0,-0.7071067811865477,0.7071067811865474
13.8,11.1,84.0,19.0,24.1,99.53,2012,10,15,7,0,0,0.9659258262890683,-0.25881904510252063
-2.4,-8.1,65.0,9.0,25.0,101.16,2012,2,18,21,5,1,-0.7071067811865477,0.7071067811865474
22.2,16.9,72.0,7.0,22.750000000000004,100.08,2012,5,29,11,1,0,0.258819045102521,-0.9659258262890682
24.6,10.2,40.0,0.0,26.349999999999998,100.64,2012,9,7,17,4,0,-0.9659258262890683,-0.25881904510252063
14.4,9.0,70.0,9.0,25.0,100.84,2012,7,9,1,0,0,0.25881904510252074,0.9659258262890683
6.6,4.2,85.0,22.0,25.0,100.93,2012,10,11,21,3,0,-0.7071067811865477,0.7071067811865474
24.3,13.0,49.0,15.0,26.349999999999998,100.97,2012,6,24,10,6,1,0.49999999999999994,-0.8660254037844387
21.1,16.0,73.0,9.0,25.0,101.2,2012,9,4,1,1,0,0.25881904510252074,0.9659258262890683
19.1,7.8,48.0,28.0,26.349999999999998,100.98,2012,5,28,14,0,0,-0.4999999999999997,-0.8660254037844388
23.4,18.0,72.0,9.0,25.0,100.97,2012,7,23,3,0,0,0.7071067811865476,0.7071067811865476
14.2,2.2,44.0,19.0,26.349999999999998,101.6,2012,9,19,16,2,0,-0.8660254037844385,-0.5000000000000004
7.7,0.5,60.0,15.0,24.1,100.38,2012,4,25,15,2,0,-0.7071067811865471,-0.7071067811865479
13.2,8.9,75.0,9.0,26.349999999999998,101.92,2012,9,11,8,1,0,0.8660254037844387,-0.4999999999999998
2.7,-6.5,51.0,20.0,24.1,100.72,2012,4,5,8,3,0,0.8660254037844387,-0.4999999999999998
0.7,-2.3,80.0,22.0,25.0,101.0,2012,12,20,21,3,0,-0.7071067811865477,0.7071067811865474
15.8,11.8,77.0,9.0,26.349999999999998,102.02,2012,9,12,7,2,0,0.9659258262890683,-0.25881904510252063
-6.9,-15.3,51.0,22.0,26.349999999999998,101.83,2012,1,30,15,0,0,-0.7071067811865471,-0.7071067811865479
12.0,8.4,79.0,0.0,26.349999999999998,101.56,2012,5,14,6,0,0,1.0,6.123233995736766e-17
-5.4,-16.8,40.0,17.0,25.0,102.02,2012,3,27,2,1,0,0.49999999999999994,0.8660254037844387
25.9,16.7,57.0,20.0,24.1,101.09,2012,6,11,20,0,0,-0.8660254037844386,0.5000000000000001
15.9,8.7,62.0,9.0,24.1,100.71,2012,5,31,10,3,0,0.49999999999999994,-0.8660254037844387
-1.9,-8.2,62.0,32.0,24.1,100.74,2012,1,29,7,6,1,0.9659258262890683,-0.25881904510252063
20.4,13.2,63.0,28.0,24.1,99.5,2012,10,30,14,1,0,-0.4999999999999997,-0.8660254037844388
6.5,-2.7,52.0,4.0,25.0,101.44,2012,4,19,0,3,0,0.0,1.0
-8.2,-12.6,71.0,6.0,25.0,101.99,2012,1,26,2,3,0,0.49999999999999994,0.8660254037844387
24.0,16.3,62.0,7.0,25.0,100.33,2012,7,7,2,5,1,0.49999999999999994,0.8660254037844387
17.1,9.2,60.0,4.0,26.349999999999998,101.81,2012,5,20,6,6,1,1.0,6.123233995736766e-17
5.8,-4.0,49.0,36.5,26.349999999999998,99.015,2012,3,3,13,5,1,-0.2588190451025208,-0.9659258262890683
22.1,14.2,61.0,7.0,24.1,101.62,2012,8,4,4,5,1,0.8660254037844386,0.5000000000000001
-10.7,-16.8,61.0,19.0,25.0,103.135,2012,11,30,22,4,0,-0.5000000000000004,0.8660254037844384
8.4,-11.1,24.0,32.0,26.349999999999998,101.64,2012,4,29,13,6,1,-0.2588190451025208,-0.9659258262890683
-16.0,-20.8,66.0,9.0,25.0,102.47,2012,1,21,21,5,1,-0.7071067811865477,0.7071067811865474
26.5,15.3,50.0,22.0,25.0,99.58,2012,6,29,21,4,0,-0.7071067811865477,0.7071067811865474
25.7,16.5,57.0,9.0,26.349999999999998,101.44,2012,9,14,12,4,0,1.2246467991473532e-16,-1.0
1.3,-0.2,90.0,13.0,22.750000000000004,99.63,2012,3,28,18,2,0,-1.0,-1.8369701987210297e-16
-4.0,-5.4,90.0,24.0,22.750000000000004,101.17,2012,12,16,21,6,1,-0.7071067811865477,0.7071067811865474
-7.1,-9.6,82.0,22.0,22.750000000000004,101.14,2012,2,27,19,0,0,-0.9659258262890684,0.2588190451025203
11.7,10.2,91.0,13.0,22.750000000000004,100.92,2012,10,19,8,4,0,0.8660254037844387,-0.4999999999999998
12.4,-3.2,34.0,7.0,26.349999999999998,101.93,2012,4,30,14,0,0,-0.4999999999999997,-0.8660254037844388
7.7,1.4,64.0,17.0,26.349999999999998,99.015,2012,4,24,9,1,0,0.7071067811865476,-0.7071067811865475
22.4,18.3,78.0,9.0,25.0,100.19,2012,7,17,22,1,0,-0.5000000000000004,0.8660254037844384
21.7,17.0,75.0,17.0,24.1,100.98,2012,8,9,10,3,0,0.49999999999999994,-0.8660254037844387
2.4,-2.4,71.0,35.0,24.1,100.75,2012,1,24,14,1,0,-0.4999999999999997,-0.8660254037844388
4.9,-7.7,40.0,19.0,25.0,100.88,2012,4,5,21,3,0,-0.7071067811865477,0.7071067811865474
12.3,-4.5,31.0,7.0,26.349999999999998,99.75,2012,4,8,17,6,1,-0.9659258262890683,-0.25881904510252063
10.8,-8.0,26.0,15.0,25.0,101.7,2012,3,23,21,4,0,-0.7071067811865477,0.7071067811865474
11.3,9.6,89.0,15.0,25.0,101.19,2012,9,29,4,5,1,0.8660254037844386,0.5000000000000001
17.1,10.8,66.0,15.0,25.0,101.14,2012,7,29,3,6,1,0.7071067811865476,0.7071067811865476
-4.9,-12.7,54.0,15.0,25.0,101.04,2012,1,10,18,1,0,-1.0,-1.8369701987210297e-16
5.3,2.0,79.0,30.0,25.0,99.31,2012,1,1,23,6,1,-0.25881904510252157,0.9659258262890681
14.7,-2.9,30.0,6.0,26.349999999999998,101.74,2012,5,6,12,6,1,1.2246467991473532e-16,-1.0
18.2,11.9,67.0,9.0,24.1,101.65,2012,5,21,4,0,0,0.8660254037844386,0.5000000000000001
3.7,-2.4,64.0,13.0,24.1,101.07,2012,11,4,12,6,1,1.2246467991473532e-16,-1.0
15.9,9.5,66.0,19.0,22.750000000000004,100.67,2012,6,2,1,5,1,0.25881904510252074,0.9659258262890683
-9.1,-15.8,58.0,11.0,24.1,103.135,2012,11,30,16,4,0,-0.8660254037844385,-0.5000000000000004
17.0,9.9,63.0,15.0,24.1,101.72,2012,3,19,14,0,0,-0.4999999999999997,-0.8660254037844388
-0.8,-9.1,53.0,17.0,25.0,101.54,2012,4,28,3,5,1,0.7071067811865476,0.7071067811865476
9.9,4.5,69.0,6.0,25.0,100.72,2012,4,15,5,6,1,0.9659258262890683,0.25881904510252074
6.6,2.9,77.0,7.0,25.0,101.9,2012,3,23,6,4,0,1.0,6.123233995736766e-17
-4.5,-6.8,84.0,9.0,22.750000000000004,102.02,2012,2,4,0,5,1,0.0,1.0
25.0,15.4,55.0,15.0,25.0,101.37,2012,7,14,1,5,1,0.25881904510252074,0.9659258262890683
25.6,17.8,62.0,15.0,24.1,100.91,2012,8,3,9,4,0,0.7071067811865476,-0.7071067811865475
16.2,10.8,70.0,11.0,24.1,101.37,2012,5,3,14,3,0,-0.4999999999999997,-0.8660254037844388
8.9,5.7,80.0,7.0,24.1,100.28,2012,3,25,18,6,1,-1.0,-1.8369701987210297e-16
27.8,10.5,34.0,13.0,26.349999999999998,101.33,2012,9,3,15,0,0,-0.7071067811865471,-0.7071067811865479
9.8,5.3,74.0,24.0,24.1,101.08,2012,10,22,9,0,0,0.7071067811865476,-0.7071067811865475
-0.2,-6.0,65.0,36.5,25.0,100.34,2012,1,29,3,6,1,0.7071067811865476,0.7071067811865476
26.8,19.0,62.0,13.0,22.750000000000004,99.65,2012,5,29,15,1,0,-0.7071067811865471,-0.7071067811865479
18.9,6.1,43.0,15.0,26.349999999999998,100.86,2012,5,31,17,3,0,-0.9659258262890683,-0.25881904510252063
16.0,-2.4,28.0,17.0,26.349999999999998,101.51,2012,5,5,16,5,1,-0.8660254037844385,-0.5000000000000004
26.5,21.0,72.0,24.0,24.1,100.8,2012,8,5,8,6,1,0.8660254037844387,-0.4999999999999998
21.1,14.2,65.0,13.0,25.0,100.4,2012,8,17,22,4,0,-0.5000000000000004,0.8660254037844384
22.5,6.5,36.0,13.0,26.349999999999998,102.17,2012,6,14,19,3,0,-0.9659258262890684,0.2588190451025203
-4.9,-13.4,51.0,0.0,25.0,100.64,2012,2,13,18,0,0,-1.0,-1.8369701987210297e-16
3.5,-2.9,63.0,13.0,26.349999999999998,101.36,2012,4,12,6,3,0,1.0,6.123233995736766e-17
-1.9,-10.9,50.0,20.0,25.0,100.86,2012,3,26,5,0,0,0.9659258262890683,0.25881904510252074
20.7,13.0,61.0,7.0,24.1,101.8,2012,8,24,8,4,0,0.8660254037844387,-0.4999999999999998
-3.3,-5.7,83.0,15.0,22.750000000000004,100.98,2012,3,2,15,4,0,-0.7071067811865471,-0.7071067811865479
20.6,14.2,67.0,6.0,25.0,100.0,2012,7,26,4,3,0,0.8660254037844386,0.5000000000000001
-12.1,-19.8,53.0,11.0,26.349999999999998,102.16,2012,1,21,17,5,1,-0.9659258262890683,-0.25881904510252063
1.2,-5.4,61.0,15.0,26.349999999999998,100.7,2012,2,18,14,5,1,-0.4999999999999997,-0.8660254037844388
-11.6,-13.5,86.0,13.0,25.0,101.35,2012,12,29,0,5,1,0.0,1.0
13.0,9.3,78.0,7.0,22.750000000000004,101.27,2012,9,29,0,5,1,0.0,1.0
5.1,3.5,89.0,4.0,25.0,101.47,2012,10,23,4,1,0,0.8660254037844386,0.5000000000000001
1.2,-3.5,71.0,11.0,26.349999999999998,100.16,2012,1,28,17,5,1,-0.9659258262890683,-0.25881904510252063
20.9,12.0,57.0,9.0,24.1,101.16,2012,5,23,14,2,0,-0.4999999999999997,-0.8660254037844388
-16.9,-21.4,68.0,15.0,25.0,103.09,2012,1,15,23,6,1,-0.25881904510252157,0.9659258262890681
-7.0,-9.5,82.0,15.0,22.750000000000004,100.59,2012,1,17,9,1,0,0.7071067811865476,-0.7071067811865475
18.7,13.0,69.0,20.0,24.1,99.89,2012,6,27,10,2,0,0.49999999999999994,-0.8660254037844387
-4.9,-14.0,49.0,24.0,26.349999999999998,100.52,2012,2,13,13,0,0,-0.2588190451025208,-0.9659258262890683
-3.7,-8.8,68.0,11.0,25.0,100.89,2012,1,30,0,0,0,0.0,1.0
11.5,11.2,98.0,7.0,25.0,101.37,2012,10,3,4,2,0,0.8660254037844386,0.5000000000000001
-16.3,-21.4,65.0,17.0,24.1,102.12,2012,1,21,10,5,1,0.49999999999999994,-0.8660254037844387
19.7,-2.3,22.0,13.0,26.349999999999998,101.43,2012,5,7,13,0,0,-0.2588190451025208,-0.9659258262890683
12.5,-4.0,31.0,13.0,25.0,101.68,2012,4,30,18,0,0,-1.0,-1.8369701987210297e-16
10.1,8.4,89.0,4.0,25.0,101.21,2012,9,17,1,0,0,0.25881904510252074,0.9659258262890683
2.4,-3.9,63.0,30.0,24.1,101.41,2012,11,8,10,3,0,0.49999999999999994,-0.8660254037844387
15.3,12.6,84.0,15.0,22.750000000000004,100.94,2012,10,5,1,4,0,0.25881904510252074,0.9659258262890683
-8.3,-13.4,67.0,13.0,25.0,102.1,2012,12,25,17,1,0,-0.9659258262890683,-0.25881904510252063
5.2,3.5,89.0,0.0,25.0,101.74,2012,3,18,1,6,1,0.25881904510252074,0.9659258262890683
23.8,12.1,48.0,17.0,24.1,101.85,2012,3,21,13,2,0,-0.2588190451025208,-0.9659258262890683
19.2,14.2,73.0,11.0,24.1,101.42,2012,10,3,16,2,0,-0.8660254037844385,-0.5000000000000004
6.0,-0.6,63.0,28.0,26.349999999999998,101.2,2012,4,22,15,6,1,-0.7071067811865471,-0.7071067811865479
24.0,17.6,67.0,13.0,26.349999999999998,100.72,2012,8,12,11,6,1,0.258819045102521,-0.9659258262890682
17.2,11.1,67.0,4.0,25.0,100.83,2012,7,3,2,1,0,0.49999999999999994,0.8660254037844387
2.6,0.2,84.0,0.0,25.0,100.14,2012,4,1,19,6,1,-0.9659258262890684,0.2588190451025203
16.6,7.3,54.0,17.0,26.349999999999998,101.49,2012,9,15,12,5,1,1.2246467991473532e-16,-1.0
2.8,2.6,99.0,0.0,25.0,101.62,2012,10,8,5,0,0,0.9659258262890683,0.25881904510252074
21.9,6.4,37.0,7.0,25.0,101.61,2012,5,19,22,5,1,-0.5000000000000004,0.8660254037844384
10.3,8.0,86.0,13.0,22.750000000000004,101.72,2012,5,2,11,2,0,0.258819045102521,-0.9659258262890682
4.1,-10.1,35.0,4.0,26.349999999999998,103.135,2012,11,18,12,6,1,1.2246467991473532e-16,-1.0
-8.4,-13.7,66.0,19.0,24.1,102.5,2012,2,28,8,1,0,0.8660254037844387,-0.4999999999999998
14.4,13.2,92.0,0.0,22.750000000000004,101.38,2012,10,4,13,3,0,-0.2588190451025208,-0.9659258262890683
-3.1,-7.1,74.0,7.0,25.0,102.18,2012,3,11,2,6,1,0.49999999999999994,0.8660254037844387
25.6,6.5,29.0,7.0,26.349999999999998,101.41,2012,9,2,15,6,1,-0.7071067811865471,-0.7071067811865479
3.9,2.4,90.0,20.0,24.1,99.64,2012,11,2,10,4,0,0.49999999999999994,-0.8660254037844387
8.1,6.5,90.0,0.0,25.0,99.39,2012,10,31,21,2,0,-0.7071067811865477,0.7071067811865474
2.5,-4.3,61.0,9.0,25.0,101.25,2012,11,4,19,6,1,-0.9659258262890684,0.2588190451025203
-10.1,-11.6,89.0,6.0,25.0,102.04,2012,12,12,4,2,0,0.8660254037844386,0.5000000000000001
18.5,10.0,58.0,7.0,25.0,100.78,2012,8,20,22,0,0,-0.5000000000000004,0.8660254037844384
11.6,3.6,58.0,11.0,25.0,100.92,2012,10,17,21,2,0,-0.7071067811865477,0.7071067811865474
4.3,1.9,84.0,17.0,25.0,100.24,2012,4,11,0,2,0,0.0,1.0
-12.1,-20.4,50.0,6.0,25.0,102.2,2012,2,8,2,2,0,0.49999999999999994,0.8660254037844387
-1.5,-5.9,72.0,7.0,25.0,102.84,2012,11,13,23,1,0,-0.25881904510252157,0.9659258262890681
14.4,10.9,79.0,4.0,25.0,101.14,2012,7,19,0,3,0,0.0,1.0
1.8,-0.3,86.0,19.0,25.0,101.06,2012,4,22,5,6,1,0.9659258262890683,0.25881904510252074
8.1,5.9,86.0,17.0,22.750000000000004,99.26,2012,11,1,17,3,0,-0.9659258262890683,-0.25881904510252063
1.5,-1.6,80.0,36.5,25.0,99.02,2012,3,3,6,5,1,1.0,6.123233995736766e-17
-13.7,-19.3,63.0,17.0,25.0,101.89,2012,1,18,21,2,0,-0.7071067811865477,0.7071067811865474
24.7,14.0,51.0,15.0,26.349999999999998,100.56,2012,7,1,15,6,1,-0.7071067811865471,-0.7071067811865479
8.0,6.2,88.0,35.0,25.0,101.36,2012,11,13,2,1,0,0.49999999999999994,0.8660254037844387
0.8,-1.5,85.0,36.5,22.750000000000004,99.18,2012,3,3,5,5,1,0.9659258262890683,0.25881904510252074
6.9,5.1,88.0,0.0,25.0,101.37,2012,9,24,2,0,0,0.49999999999999994,0.8660254037844387
21.1,19.7,92.0,9.0,22.750000000000004,100.66,2012,9,4,21,1,0,-0.7071067811865477,0.7071067811865474
11.1,-2.0,40.0,6.0,25.0,101.45,2012,4,30,23,0,0,-0.25881904510252157,0.9659258262890681
6.1,-1.4,59.0,17.0,24.1,99.32,2012,2,22,14,2,0,-0.4999999999999997,-0.8660254037844388
6.8,5.4,91.0,7.0,22.750000000000004,101.13,2012,10,14,9,6,1,0.7071067811865476,-0.7071067811865475
-4.4,-12.6,53.0,15.0,26.349999999999998,102.53,2012,2,28,17,1,0,-0.9659258262890683,-0.25881904510252063
-13.4,-18.8,64.0,19.0,24.1,101.05,2012,2,11,10,5,1,0.49999999999999994,-0.8660254037844387
13.5,10.5,82.0,19.0,25.0,101.18,2012,9,21,2,4,0,0.49999999999999994,0.8660254037844387
2.1,-10.7,38.0,9.0,25.0,101.67,2012,3,27,21,1,0,-0.7071067811865477,0.7071067811865474
24.8,11.7,44.0,30.0,24.1,100.39,2012,4,16,12,0,0,1.2246467991473532e-16,-1.0
-5.6,-13.1,55.0,13.0,24.1,101.73,2012,2,7,12,1,0,1.2246467991473532e-16,-1.0
4.8,-0.7,68.0,17.0,24.1,101.57,2012,10,12,8,4,0,0.8660254037844387,-0.4999999999999998
-5.8,-10.5,69.0,7.0,25.0,101.44,2012,2,19,4,6,1,0.8660254037844386,0.5000000000000001
-1.8,-9.7,55.0,20.0,25.0,102.07,2012,12,5,23,2,0,-0.25881904510252157,0.9659258262890681
30.9,11.5,30.0,11.0,26.349999999999998,101.72,2012,5,20,14,6,1,-0.4999999999999997,-0.8660254037844388
22.5,16.6,69.0,6.0,24.1,100.8,2012,7,27,20,4,0,-0.8660254037844386,0.5000000000000001
21.3,8.6,44.0,13.0,25.0,102.06,2012,6,15,22,4,0,-0.5000000000000004,0.8660254037844384
21.5,10.7,50.0,6.0,25.0,101.25,2012,8,21,20,1,0,-0.8660254037844386,0.5000000000000001
14.4,5.0,53.0,6.0,25.0,101.63,2012,5,18,22,4,0,-0.5000000000000004,0.8660254037844384
-9.0,-15.5,59.0,24.0,25.0,102.46,2012,12,15,21,5,1,-0.7071067811865477,0.7071067811865474
20.0,18.9,93.0,28.0,22.750000000000004,99.19,2012,9,18,18,1,0,-1.0,-1.8369701987210297e-16
22.0,18.9,83.0,13.0,24.1,100.64,2012,8,1,9,2,0,0.7071067811865476,-0.7071067811865475
-9.5,-11.3,87.0,4.0,25.0,102.1,2012,12,12,6,2,0,1.0,6.123233995736766e-17
5.7,-7.7,37.0,19.0,26.349999999999998,101.32,2012,4,6,11,4,0,0.258819045102521,-0.9659258262890682
-3.6,-5.7,85.0,7.0,22.750000000000004,102.28,2012,12,12,18,2,0,-1.0,-1.8369701987210297e-16
24.2,18.2,69.0,22.0,26.349999999999998,101.04,2012,6,20,6,2,0,1.0,6.123233995736766e-17
16.1,4.5,46.0,11.0,25.0,100.72,2012,4,19,21,3,0,-0.7071067811865477,0.7071067811865474
